job_id,asset_id,section_id,department,job_type,criticality,condition_score,age_days,days_since_last_maint,dept_code,safety_code,section_speed,section_length,is_statutory,latent_degradation_factor,true_priority,true_duration_p50,true_duration_p90,cost_of_waiting
HIST-JOB-00922,AST-S_A-0017,SEC-GZB-ALJN-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.763,1441,237,2,0,140,106.0,0,0.72,0.417,36,56,2.07
HIST-JOB-00923,AST-ENG-0257,SEC-ALJN-CNB-UP,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.292,1795,358,0,0,130,302.0,1,1.134,0.856,80,128,7.56
HIST-JOB-00924,AST-TRD-0109,SEC-ALJN-CNB-DN,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.728,991,226,1,1,130,302.0,1,0.912,0.473,54,74,2.6
HIST-JOB-00925,AST-S_A-0028,SEC-ALJN-CNB-UP,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.193,376,364,2,2,130,302.0,1,1.234,0.859,39,50,7.61
HIST-JOB-00926,AST-S_A-0123,SEC-ALJN-CNB-DN,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.79,1797,109,2,2,130,302.0,0,1.043,0.54,52,70,3.3
HIST-JOB-00927,AST-TRD-0044,SEC-NDLS-GZB-DN,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.773,104,168,1,1,130,25.5,0,0.911,0.464,49,78,2.51
HIST-JOB-00928,AST-ENG-0204,SEC-ALJN-CNB-UP,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.947,2041,33,0,2,130,302.0,0,1.155,0.436,63,99,2.24
HIST-JOB-00929,AST-TRD-0077,SEC-GZB-ALJN-UP,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.284,590,355,1,1,140,106.0,1,1.005,0.855,55,101,7.54
HIST-JOB-00930,AST-ENG-0238,SEC-ALJN-CNB-UP,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.507,1625,254,0,0,130,302.0,0,1.147,0.586,41,81,3.82
HIST-JOB-00931,AST-ENG-0268,SEC-ALJN-CNB-DN,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.339,943,358,0,3,130,302.0,1,1.332,0.688,98,141,5.1
HIST-JOB-00932,AST-TRD-0199,SEC-GZB-ALJN-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.813,597,183,1,1,140,106.0,0,0.647,0.473,48,97,2.6
HIST-JOB-00933,AST-TRD-0281,SEC-NDLS-GZB-DN,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.411,684,300,1,1,130,25.5,0,1.342,0.649,36,64,4.59
HIST-JOB-00934,AST-ENG-0187,SEC-GZB-ALJN-DN,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.685,445,242,0,3,140,106.0,1,0.789,0.573,90,143,3.67
HIST-JOB-00935,AST-S_A-0072,SEC-NDLS-GZB-UP,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.676,1947,142,2,2,130,25.5,0,1.355,0.677,56,90,4.96
HIST-JOB-00936,AST-ENG-0067,SEC-ALJN-CNB-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.948,2059,30,0,3,130,302.0,0,0.94,0.29,121,166,1.08
HIST-JOB-00937,AST-S_A-0030,SEC-GZB-ALJN-UP,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.852,1344,201,2,0,140,106.0,0,0.651,0.356,20,54,1.56
HIST-JOB-00938,AST-TRD-0115,SEC-ALJN-CNB-DN,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.873,92,89,1,1,130,302.0,1,1.129,0.376,44,57,1.72
HIST-JOB-00939,AST-S_A-0056,SEC-GZB-ALJN-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.42,1978,338,2,2,140,106.0,1,0.887,0.694,32,68,5.18
HIST-JOB-00940,AST-S_A-0244,SEC-GZB-ALJN-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.63,877,215,2,2,140,106.0,0,0.899,0.645,42,52,4.54
HIST-JOB-00941,AST-ENG-0032,SEC-GZB-ALJN-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.95,1984,84,0,3,140,106.0,1,0.699,0.253,121,157,0.84
HIST-JOB-00942,AST-S_A-0130,SEC-GZB-ALJN-DN,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.895,1999,119,2,2,140,106.0,0,0.831,0.483,55,78,2.7
HIST-JOB-00943,AST-ENG-0133,SEC-NDLS-GZB-UP,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.692,394,162,0,0,130,25.5,0,1.126,0.608,78,131,4.08
HIST-JOB-00944,AST-ENG-0247,SEC-NDLS-GZB-UP,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.627,438,229,0,0,130,25.5,1,0.805,0.666,83,123,4.81
HIST-JOB-00945,AST-S_A-0102,SEC-ALJN-CNB-UP,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.714,1849,191,2,0,130,302.0,0,0.945,0.525,49,74,3.14
HIST-JOB-00946,AST-ENG-0078,SEC-ALJN-CNB-DN,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.749,652,175,0,3,130,302.0,0,0.83,0.423,92,125,2.13
HIST-JOB-00947,AST-S_A-0231,SEC-NDLS-GZB-DN,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.877,1724,144,2,0,130,25.5,0,0.782,0.311,21,55,1.22
HIST-JOB-00948,AST-ENG-0179,SEC-NDLS-GZB-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.84,955,106,0,3,130,25.5,1,0.997,0.354,114,151,1.54
HIST-JOB-00949,AST-TRD-0256,SEC-NDLS-GZB-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.51,118,199,1,1,130,25.5,0,1.323,0.696,68,88,5.21
HIST-JOB-00950,AST-S_A-0091,SEC-GZB-ALJN-DN,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.77,1740,190,2,0,140,106.0,0,0.958,0.408,27,38,1.99
HIST-JOB-00951,AST-S_A-0146,SEC-GZB-ALJN-DN,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.791,726,287,2,0,140,106.0,0,0.778,0.343,30,55,1.46
HIST-JOB-00952,AST-ENG-0279,SEC-NDLS-GZB-UP,ENGINEERING,BALLAST_CLEANING_BCM,3,0.902,485,55,0,3,130,25.5,0,1.08,0.265,117,168,0.92
HIST-JOB-00953,AST-ENG-0196,SEC-ALJN-CNB-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.753,193,351,0,3,130,302.0,0,0.69,0.38,116,162,1.75
HIST-JOB-00954,AST-ENG-0203,SEC-NDLS-GZB-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.858,1983,73,0,3,130,25.5,0,1.253,0.368,122,167,1.65
HIST-JOB-00955,AST-ENG-0124,SEC-GZB-ALJN-UP,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.416,1156,347,0,0,140,106.0,0,1.06,0.665,50,81,4.8
HIST-JOB-00956,AST-ENG-0163,SEC-GZB-ALJN-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.98,193,17,0,0,140,106.0,0,1.475,0.341,53,83,1.44
HIST-JOB-00957,AST-TRD-0220,SEC-NDLS-GZB-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.281,1050,294,1,1,130,25.5,0,1.6,0.771,48,93,6.26
HIST-JOB-00958,AST-ENG-0065,SEC-ALJN-CNB-DN,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.867,1659,98,0,0,130,302.0,1,0.973,0.335,29,43,1.4
HIST-JOB-00959,AST-ENG-0006,SEC-ALJN-CNB-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.731,1125,293,0,3,130,302.0,1,0.779,0.416,102,158,2.06
HIST-JOB-00960,AST-ENG-0184,SEC-NDLS-GZB-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.559,382,302,0,0,130,25.5,1,1.186,0.538,36,60,3.28
HIST-JOB-00961,AST-ENG-0027,SEC-NDLS-GZB-DN,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.511,853,284,0,0,130,25.5,0,0.898,0.719,84,118,5.52
HIST-JOB-00962,AST-TRD-0063,SEC-NDLS-GZB-UP,TRD,CANTILEVER_ADJUSTMENT,3,0.875,648,331,1,1,130,25.5,0,0.661,0.328,40,79,1.34
HIST-JOB-00963,AST-ENG-0252,SEC-NDLS-GZB-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.98,440,49,0,3,130,25.5,0,0.893,0.224,114,148,0.68
HIST-JOB-00964,AST-ENG-0231,SEC-GZB-ALJN-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.634,361,259,0,0,140,106.0,0,1.009,0.537,49,70,3.27
HIST-JOB-00965,AST-ENG-0280,SEC-NDLS-GZB-DN,ENGINEERING,DE-STRESSING_CWR_TRACK,5,0.975,188,70,0,0,130,25.5,0,0.837,0.509,91,129,2.97
HIST-JOB-00966,AST-ENG-0263,SEC-NDLS-GZB-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.843,2197,140,0,0,130,25.5,1,0.88,0.405,37,76,1.97
HIST-JOB-00967,AST-ENG-0141,SEC-NDLS-GZB-DN,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.956,948,25,0,0,130,25.5,0,1.083,0.257,26,48,0.87
HIST-JOB-00968,AST-S_A-0263,SEC-NDLS-GZB-DN,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.667,436,188,2,0,130,25.5,0,1.156,0.478,47,68,2.65
HIST-JOB-00969,AST-S_A-0250,SEC-NDLS-GZB-DN,S_AND_T,TRACK_CIRCUIT_TUNING_AND_CALIBRATION,5,0.641,1211,211,2,2,130,25.5,0,1.0,0.658,32,51,4.71
HIST-JOB-00970,AST-S_A-0220,SEC-GZB-ALJN-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.415,1795,315,2,2,140,106.0,0,1.267,0.616,41,52,4.18
HIST-JOB-00971,AST-TRD-0151,SEC-ALJN-CNB-UP,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.771,323,240,1,1,130,302.0,0,0.678,0.541,70,98,3.31
HIST-JOB-00972,AST-S_A-0038,SEC-GZB-ALJN-DN,S_AND_T,POINT_MACHINE_MOTOR_OVERHAUL,5,0.884,182,68,2,2,140,106.0,0,1.057,0.494,53,77,2.81
HIST-JOB-00973,AST-TRD-0291,SEC-ALJN-CNB-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.897,1347,72,1,1,130,302.0,0,0.903,0.508,58,99,2.95
HIST-JOB-00974,AST-TRD-0039,SEC-NDLS-GZB-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.685,331,207,1,1,130,25.5,1,1.023,0.529,64,83,3.18
HIST-JOB-00975,AST-S_A-0062,SEC-ALJN-CNB-DN,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.801,1371,111,2,2,130,302.0,0,1.009,0.457,30,53,2.44
HIST-JOB-00976,AST-ENG-0295,SEC-GZB-ALJN-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.486,760,317,0,3,140,106.0,0,1.426,0.575,111,145,3.69
HIST-JOB-00977,AST-ENG-0036,SEC-GZB-ALJN-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.98,1709,28,0,0,140,106.0,1,0.897,0.385,57,67,1.79
HIST-JOB-00978,AST-S_A-0253,SEC-NDLS-GZB-UP,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.832,1760,164,2,0,130,25.5,0,0.66,0.47,49,65,2.57
HIST-JOB-00979,AST-ENG-0015,SEC-GZB-ALJN-DN,ENGINEERING,TURNOUT_SWITCH_RENEWAL,5,0.625,2080,338,0,2,140,106.0,0,0.785,0.64,71,93,4.48
HIST-JOB-00980,AST-TRD-0088,SEC-NDLS-GZB-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.913,102,81,1,1,130,25.5,0,0.974,0.388,45,62,1.82
HIST-JOB-00981,AST-ENG-0156,SEC-NDLS-GZB-DN,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.438,80,362,0,3,130,25.5,0,0.926,0.673,85,126,4.9
HIST-JOB-00982,AST-ENG-0299,SEC-GZB-ALJN-UP,ENGINEERING,TRACK_TAMPING_AND_ALIGNMENT,4,0.491,1408,362,0,3,140,106.0,0,0.857,0.59,87,129,3.87
HIST-JOB-00983,AST-S_A-0251,SEC-NDLS-GZB-UP,S_AND_T,SIGNAL_LED_ASPECT_REPLACEMENT,3,0.56,1752,336,2,0,130,25.5,0,1.349,0.49,35,50,2.77
HIST-JOB-00984,AST-TRD-0125,SEC-GZB-ALJN-UP,TRD,CANTILEVER_ADJUSTMENT,3,0.914,2037,125,1,1,140,106.0,0,1.042,0.319,48,82,1.28
HIST-JOB-00985,AST-TRD-0054,SEC-ALJN-CNB-DN,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.708,306,118,1,1,130,302.0,0,1.589,0.596,58,100,3.94
HIST-JOB-00986,AST-TRD-0055,SEC-NDLS-GZB-DN,TRD,CROSSOVER_OHE_DROPPERS_MAINTENANCE,4,0.75,2165,170,1,1,130,25.5,0,1.014,0.444,51,91,2.32
HIST-JOB-00987,AST-ENG-0085,SEC-NDLS-GZB-DN,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.545,1913,327,0,0,130,25.5,1,1.214,0.461,30,53,2.48
HIST-JOB-00988,AST-TRD-0096,SEC-ALJN-CNB-UP,TRD,TRACTION_TRANSFORMER_OIL_TEST,4,0.862,478,85,1,1,130,302.0,1,0.963,0.406,42,84,1.97
HIST-JOB-00989,AST-TRD-0204,SEC-NDLS-GZB-UP,TRD,CANTILEVER_ADJUSTMENT,3,0.897,1501,145,1,1,130,25.5,0,0.696,0.33,43,69,1.36
HIST-JOB-00990,AST-S_A-0217,SEC-ALJN-CNB-UP,S_AND_T,AXLE_COUNTER_OUTDOOR_HEAD_TESTING,4,0.899,1426,37,2,2,130,302.0,1,1.214,0.391,34,63,1.84
HIST-JOB-00991,AST-TRD-0128,SEC-GZB-ALJN-UP,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.48,1190,281,1,1,140,106.0,1,1.058,0.684,53,105,5.05
HIST-JOB-00992,AST-ENG-0142,SEC-NDLS-GZB-DN,ENGINEERING,BALLAST_CLEANING_BCM,3,0.98,531,37,0,3,130,25.5,0,0.811,0.228,119,148,0.7
HIST-JOB-00993,AST-TRD-0088,SEC-ALJN-CNB-UP,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.879,1669,61,1,1,130,302.0,0,0.921,0.403,47,61,1.95
HIST-JOB-00994,AST-TRD-0157,SEC-GZB-ALJN-UP,TRD,OHE_CONTACT_WIRE_INSPECTION,5,0.161,1239,315,1,1,140,106.0,1,1.458,0.906,71,100,8.37
HIST-JOB-00995,AST-TRD-0172,SEC-NDLS-GZB-DN,TRD,INSULATOR_WASHING_AND_REPLACEMENT,4,0.761,827,180,1,1,130,25.5,1,0.962,0.477,47,68,2.64
HIST-JOB-00996,AST-ENG-0299,SEC-NDLS-GZB-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.967,1140,49,0,0,130,25.5,1,0.919,0.384,48,75,1.79
HIST-JOB-00997,AST-ENG-0086,SEC-GZB-ALJN-DN,ENGINEERING,RAIL_WELD_ULTRASONIC_TESTING,4,0.936,245,18,0,0,140,106.0,0,1.198,0.275,53,76,0.98
HIST-JOB-00998,AST-ENG-0132,SEC-NDLS-GZB-UP,ENGINEERING,RAIL_FASTENING_REPLACEMENT,3,0.888,469,165,0,0,130,25.5,0,0.687,0.282,33,57,1.02
HIST-JOB-00999,AST-S_A-0058,SEC-GZB-ALJN-UP,S_AND_T,INTERLOCKING_CABLE_MEGGERING,4,0.772,1504,164,2,0,140,106.0,0,0.973,0.441,51,70,2.29
HIST-JOB-01000,AST-TRD-0255,SEC-ALJN-CNB-DN,TRD,CANTILEVER_ADJUSTMENT,3,0.925,2187,337,1,1,130,302.0,0,0.5,0.296,41,76,1.12
